2.459999999999999964e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.230000000000000260e-01 2.130422493309718779e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.459999999999999964e-01
